23.162,29.622,19.982
23.274,29.534,19.906
23.046,28.818,19.56
22.706,28.976,19.788
22.716,28.604,20.382
22.878,28.562,20.422
23.21,29.56,20.468
23.928,29.504,20.234
24.332,29.466,20.112
23.778,29.066,20.856
23.116,29.228,21.412
23.454,28.788,21.6
23.816,29.38,21.89
24.534,29.18,22.308
24.744,28.19,22.094
25.436,28.92,21.752
25.254,28.88,21.922
25.456,28.79,22.21
24.512,28.042,22.306
24.298,28.658,22.13
24.918,28.32,22.004
25.63,28.16,21.786
25.388,28.676,21.488
25.226,28.356,21.594
25.244,28.736,21.532
25.212,28.458,22.29
25.45,28.658,22.298
25.738,28.034,22.066
25.608,27.346,22.364
26.17,27.752,22.258
26.636,27.99,22.246
26.176,26.862,21.764
26.74,26.854,21.866
26.732,26.856,22.276
27.176,26.426,22.776
27.154,27.082,22.614
26.922,27.24,23.49
27.414,27.582,23.73
27.618,27.38,23.412
27.216,27.476,23.484
25.986,26.522,23.304
26.496,26.54,23.56
26.506,26.642,23.442
26.588,27.398,23.356
26.484,27.15,23.71
26.842,27.508,23.582
27.622,27.494,23.05
28.45,27.432,23.486
28.374,27.504,23.666
28.736,27.822,23.912
28.696,27.22,24.048
28.822,27.746,23.89
28.444,28.164,24.208
28.826,28.502,24.046
29.726,28.554,23.422
30.236,29.464,23.114
30.954,28.86,23.278
31.094,27.98,23.572
31.084,27.716,23.746
31.158,27.66,24.284
30.26,27.726,23.874
29.966,27.77,23.964
29.5,27.776,23.442
29.118,27.294,23.544
29.632,26.864,24.07
30.114,27.008,24.448
30.414,26.454,24.246
31.108,26.38,24.326
30.442,26.112,25.304
30.834,25.688,24.538
30.756,25.704,25.314
30.468,25.916,25.49
30.63,26.04,25.394
30.47,26.458,26.306
30.556,26.056,25.706
30.592,26.28,25.764
30.778,26.074,25.782
30.41,26.252,25.792
30.522,26.594,25.884
30.5,26.6,25.988
31.07,27.068,25.832
31.368,27.854,26.58
32.162,28.588,26.41
32.904,29.416,26.352
32.7,30.066,26.19
32.884,30.18,25.812
33.256,30.928,24.908
33.422,30.706,24.944
32.716,31.15,24.656
32.078,30.586,24.694
32.356,30.682,24.546
32.452,31.454,24.106
31.978,30.274,23.978
31.818,30.44,24.312
31.396,30.02,24.364
31.826,29.846,24.328
31.796,29.574,24.86
31.886,29.506,25.424
31.972,30.398,25.444
32.086,30.676,25.188
32.652,30.176,25.032
32.544,30.558,25.034
32.212,30.918,25.076
31.716,31.374,25.328
32,32.25,25.214
31.812,32.12,24.99
31.732,32.338,24.552
31.688,32.44,24.368
31.454,32.772,23.752
31.39,31.724,23.92
31.26,32.4,23.41
32.582,33.774,23.11
32.518,33.11,23.524
32.49,34.268,23.388
32.062,34.5,23.304
32.16,34.304,23.074
31.892,33.834,22.712
31.88,34.45,23.056
32.024,33.596,23.576
32.088,33.134,23.462
31.81,33.082,22.782
31.864,31.914,22.368
31.466,31.642,22.394
30.832,32.262,22.744
30.884,31.978,22.35
30.452,31.232,22.654
30.798,30.408,22.854
31.636,29.972,22.824
31.302,29.73,22.55
30.798,28.064,23.092
31.806,28.508,23.576
31.132,28.906,23.694
31.108,28.986,23.438
31.266,29.046,23.556
31.8,29.424,23.912
32.38,29.022,24.568
32.558,29.032,24.602
32.068,28.604,24.944
31.444,28.348,25.052
31.922,29.412,24.836
32.284,30.328,24.56
31.932,30.414,24.674
32.354,29.462,24.498
32.616,28.36,24.668
31.756,28.572,25.142
32.138,27.648,25.09
31.646,27.712,24.706
31.57,27.73,24.612
31.49,27.21,24.452
31.594,26.512,24.636
30.776,25.868,24.9
31.138,25.456,24.818
31.574,25.39,24.528
31.446,26.238,24.072
31.934,27.176,23.942
31.428,27.472,23.96
30.874,28.12,23.832
31.332,28.076,23.912
31.278,28.184,23.956
31.496,28.63,24.216
32.388,28.504,24.306
32.624,29.048,24.412
32.732,28.588,24.482
32.414,28.438,24.266
31.128,27.86,24.434
31.71,27.634,24.83
32.074,28.15,24.906
32.614,27.39,24.948
32.822,26.694,24.616
32.71,26.158,24.15
32.264,26.212,24.268
32.368,25.118,23.918
32.154,25.228,23.75
32.104,25.53,23.468
32.468,24.954,23.93
32.076,24.702,23.736
31.704,24.696,24.092
31.862,24.64,24.438
31.864,25.012,24.5
31.71,24.49,24.464
32.914,24.556,24.424
32.874,25.354,24.522
32.53,25.816,24.478
33.154,26.038,24.786
33.138,26.142,25.204
33.05,26.894,25.324
32.044,26.524,24.986
32.396,26.264,25.146
32.79,25.538,25.182
33.494,25.404,25.38
34.016,25.558,25.978
34.188,25.452,25.602
34.178,25.518,25.922
33.09,25.852,25.806
33.58,25.4,25.974
33.618,25.882,25.72
34.144,25.886,25.87
33.192,26.62,25.532
33.984,27.75,25.342
34.36,27.822,25.826
34.098,27.076,25.666
33.844,27.514,26.014
33.866,27.678,26.746
33.26,28.19,26.48
32.65,27.738,27.082
32.13,27.692,27.108
31.524,27.226,27.364
31.534,27.838,27.558
31.352,28.078,26.73
30.956,27.636,27.16
31.05,28.176,27.146
30.364,28.11,27.288
30.34,28.496,27.3
31.028,29.104,27.524
31.834,29.632,27.954
32.5,30.794,28.168
32.004,29.772,28.206
31.654,30.694,28.76
30.7,31.434,28.752
29.608,30.95,29.528
30.516,30.704,29.774
30.54,31.148,30.334
29.826,30.936,30.282
30.744,31.056,30.444
30.69,30.686,30.786
30.66,31.158,30.69
29.928,31.876,31.126
29.8,32.19,31.58
29.36,31.772,31.672
29.64,31.736,30.808
29.568,32.63,31.106
30.214,33.05,31.192
30.208,33.352,31.746
29.636,33.566,32.146
29.322,33.384,32.158
28.888,33.444,32.568
28.9,32.404,32.436
29.354,32.224,32.558
29.93,32.418,32.752
29.356,32.494,32.384
28.856,32.004,31.644
28.934,31.592,31.88
28.612,31.9,31.182
28.018,32.014,30.21
28.518,32.214,30.098
29.332,33.246,30.25
29.458,32.722,30.4
29.452,32.068,31.27
30.9,31.682,31.85
31.508,31.636,32.574
31.324,30.882,32.5
31.432,30.426,33.402
32.08,31.08,32.978
32.218,30.524,32.752
32.806,30.916,32.546
31.86,30.728,33.114
31.572,31.008,32.92
32.462,30.646,32.872
32.55,31.276,33.018
32.686,31.16,34.048
32.028,32.304,34.046
32.302,33.404,33.946
32.908,32.868,33.748
33.018,32.484,33.47
33.334,32.594,34.096
32.426,32.676,33.378
32.862,32.99,33.094
32.114,33.692,33.432
31.804,32.862,33.22
31.674,33.264,34.14
32.366,32.928,34.464
32.746,32.41,35.298
34.226,30.512,33.954
35.572,29.598,33.46
36.61,28.364,33.688
36.61,28.582,34.042
36.686,28.81,34.95
37.38,28.514,34.788
36.858,28.59,34.298
36.692,28.47,33.668
36.122,28.84,33.73
35.978,28.624,33.746
36.34,28.634,34.372
35.646,28.714,35.414
35.094,29.174,35.928
34.626,29.816,36.332
33.636,29.038,36.884
33.94,29.94,37.002
34.312,29.918,36.826
34.36,30.31,37.616
33.928,30.512,37.594
34.428,31.82,38.038
34.318,31.992,37.948
35.29,32.084,38.112
35.554,32.178,38.44
35.45,31.518,38.566
34.574,31.236,38.436
36.134,31.938,38.388
36.808,32.084,38.732
37.004,32.456,38.484
37.186,32.306,39.454
37.004,32.576,39.792
36.446,31.598,40.024
36.434,31.278,39.438
36.57,30.978,38.882
37.384,31.22,38.698
37.846,31.664,37.84
37.992,32.336,37.374
39.356,32.558,37.306
39.328,32.778,36.942
38.17,31.944,36.972
36.734,32.642,36.912
37.924,32.604,37.2
37.87,32.332,37.808
38.176,31.724,37.546
37.936,32.31,38.33
38.274,32.91,38.404
38.538,32.616,38.18
39.692,32.832,37.952
38.396,33.972,38.192
38.944,34.2,38.568
37.854,34.842,38.538
37.22,34.35,38.442
37.654,34.238,38.892
37.962,34.56,38.914
37.75,34.864,39.316
38.334,35.016,39.334
38.29,35.702,39.528
38.962,35.952,39.046
38.456,35.576,39.642
38.222,35.636,39.914
38.128,36.008,40.164
38.054,35.882,41.082
38.65,36.522,41.404
38.95,36.04,41.474
39.576,35.354,41.178
38.786,37.002,40.442
38.592,38.734,40.934
38.478,38.978,40.598
38.512,39.774,40.398
37.486,38.846,40.756
38.36,38.988,40.794
38.768,39.474,40.054
38.94,39.232,40.442
38.62,38.772,40.098
38.606,39.484,39.904
38.484,38.902,38.762
39.16,39.318,38.702
39.158,38.62,38.588
39.332,39.16,38.474
39.27,37.734,38.626
38.732,37.254,38.644
38.158,37.166,38.678
38.392,36.268,37.68
38.342,36.446,36.498
38.078,37.604,36.37
38.374,37.63,35.776
38.974,37.478,35.56
39.232,36.488,34.958
40.024,36.554,35.062
39.724,37.064,35.23
41.282,37.66,35.276
40.506,38.814,35.92
41.078,39.726,35.674
41.336,39.66,35.628
41.31,39.452,35.09
40.17,40.27,35.242
40.368,40.042,34.7
39.936,41.402,34.366
38.574,41.132,35.02
38.094,40.296,34.928
37.446,39.552,34.904
37.71,39.102,35.028
37.906,39.108,34.734
38.292,39.878,34.082
37.018,41.586,34.806
35.858,42.15,34.394
35.968,42.774,35.232
35.494,44.008,35.716
35.726,43.734,35.54
36.188,43.594,35.238
37.768,43.332,35.368
37.348,44.018,34.708
37.924,43.726,34.504
39.474,43.612,35.076
39.978,43.28,35.278
39.9,43.894,35.41
38.932,43.59,34.59
38.394,42.706,35.144
38.446,43.308,35.556
38.966,42.938,34.678
38.742,43.574,35.688
39.398,43.564,34.914
39.01,43.164,34.994
40.07,43.43,34.612
39.426,43.946,34.252
39.184,45.096,34.346
37.918,45.912,33.962
38.246,45.808,33.514
38.516,45.686,34.684
39.212,47.096,33.446
37.92,47.438,33.904
37.858,48.186,33.004
36.732,47.868,33.132
36.826,47.62,32.304
37.284,49.188,33.262
38.214,48.096,33.858
38.326,47.864,32.924
37.484,48.03,33.188
38.1,47.626,33.236
38.306,49.142,34.442
37.852,49.78,34.75
38.596,50.064,35.56
38.194,50.25,36.294
38.53,49.992,37.036
38.598,49.562,37.104
38.604,49.416,37.67
38.938,50.264,37.8
39.088,50.172,36.996
38.736,49.9,36.776
40.568,50.208,37.668
40.35,50.306,37.274
40.31,50.882,37.31
41.548,51.666,37.59
42.208,51.694,38.304
42.11,49.914,38.668
41.54,49.366,39.08
41.426,48.862,38.376
40.406,48.596,37.962
40.084,48.954,37.942
38.94,49.056,38.302
39.078,49.242,38.958
38.254,49.1,38.82
38.454,47.498,38.808
39.008,46.524,38.504
38.956,46.962,39.22
39.184,46.654,39.74
41.306,45.824,39.736
43.298,44.566,39.91
42.502,44.224,40.534
41.9,44.352,40.216
42.196,44.16,40.688
43.408,44.038,40.158
43.674,44.436,40.584
44.074,43.296,40.698
43.648,44.38,41.058
43.022,44.774,41.678
41.986,45.846,42.1
41.528,44.978,41.628
42.606,45.714,41.474
42.73,45.74,41.45
41.662,45.67,41.188
42.33,45.488,40.702
42.004,46.134,40.328
42.71,45.826,40.364
42.544,44.288,39.674
42.04,44.348,39.842
41.25,43.664,39.548
41.368,42.942,38.782
40.988,42.854,38.864
41.232,41.764,37.834
40.344,42.758,38.622
40.838,44.094,38.172
41.44,44.966,38.932
41.99,44.366,38.23
42.066,46.084,37.848
42.212,46.548,36.904
42.902,46.248,37.288
42.402,46.618,37.218
41.818,45.108,37.864
42.126,46.774,37.114
42.852,46.64,37.538
43.51,46.33,37.8
43.362,46.62,38.232
42.548,46.574,38.452
42.484,46.446,38.214
41.034,46.854,38.494
42.132,46.422,38.04
40.992,45.926,38.896
41.326,46.976,38.454
42.646,46.096,38.344
42.926,45.49,38.65
43.15,45.636,37.944
41.434,46.29,37.728
42.316,46.64,37.812
41.726,47.034,38.144
42.576,47.19,38.11
42.892,47.232,37.72
43.912,46.38,37.56
44.688,45.914,37.32
45.306,45.928,37.738
45.506,47.132,37.928
45.182,48.074,37.29
44.65,47.658,37.082
44.702,48.222,37.638
45.898,49.402,37.996
44.996,49.142,37.718
45.17,48.028,38.102
44.998,48.396,38.442
44.25,46.688,38.56
43.49,46.024,37.786
43.314,45.33,37.654
43.056,46.146,37.962
42.806,46.854,37.388
42.136,47.262,37.416
43.42,47.39,38.254
44.256,46.228,38.974
45.258,45.238,39.324
45.014,45.044,39.914
45.674,44.716,39.818
45.926,43.892,39.642
47.068,44.436,39.288
46.982,44.936,38.842
46.328,44.73,39.492
46.418,44.804,39.404
46.556,44.258,39.058
46.724,44.236,38.542
46.468,44.632,38.758
46.506,44.892,39.158
47.468,45.114,39.496
48.162,44.6,39.342
48.762,45.19,39.896
49.55,45.072,40.078
50.05,45.378,39.828
48.84,45.022,39.25
50.226,45.2,39.202
51.46,44.956,38.986
51.978,45.342,39.49
53.676,45.498,39.096
54.116,45.632,38.884
55.096,45.812,39.266
55.276,45.846,38.95
57.172,46.088,38.912
57.834,46.758,38.784
58.184,46.806,38.702
57.67,46.57,38.562
57.572,46.79,37.34
56.936,45.832,37.04
57.152,44.744,37.308
57.578,44.582,37.46
56.548,44.616,37.388
57.554,45.034,36.462
57.37,44.504,35.902
57.576,44.256,35.554
57.302,45.258,34.388
57.808,45.362,35.278
58.12,45.448,34.556
58.424,44.844,34.288
59.034,44.018,34.126
59.358,44.83,35.014
59.986,45.136,34.97
59.198,45.146,34.846
59.294,44.694,34.462
60.564,44.856,35.516
60.082,45.36,36.166
59.308,45.49,36.176
59.762,44.926,35.984
59.882,45.142,36.514
59.044,44.832,35.992
59.306,44.284,35.214
60.446,44.492,35.014
61.824,45.632,33.952
62.15,46.006,33.776
63.138,45.788,33.776
63.882,46.02,33.396
63.574,45.934,33.55
63.178,46.276,32.862
62.922,45.506,32.706
64.102,45.274,32.5
63.836,45.642,31.91
63.798,45.192,31.562
63.57,46.154,31.482
64.054,46.392,31.732
64.462,46.41,31.438
63.136,46.726,31.682
63.588,46.798,31.628
64.066,46.31,31.554
64.212,45.916,32.218
64.572,45.772,32.76
64.698,45.89,32.416
65.39,45.664,31.85
65.228,45.98,31.63
64.628,46.35,31.838
64.002,46.462,33.042
63.974,46.436,32.826
63.57,47.158,33.254
62.902,47.072,33.382
63.008,47.24,33.674
63.82,47.248,33.554
63.568,47.902,33.972
63.402,48.592,33.802
62.518,48.354,33.914
62.012,47.932,33.294
62.076,47.776,33.394
61.222,48.074,33.31
61.198,48.822,34.002
61.326,48.896,34.064
62.056,49.604,34.244
62.75,50.33,34.204
63.97,50.222,34.296
64.328,50.778,34.3
64.072,50.392,35.036
63.942,50.606,35.368
63.272,50.924,35.916
63.294,51.274,35.818
63.25,50.84,36.648
63.46,50.478,36.442
62.826,50.204,35.574
63.722,50.13,36.694
63.58,50.918,35.372
63.058,51.826,35.87
62.994,52.884,35.59
63.398,53.738,35
63.772,53.136,33.774
64.612,52.938,33.966
64.08,53.174,34.346
64.548,53.214,34.58
64.956,53.274,35.46
65.34,54.01,35.256
65.292,53.808,35.708
64.864,54.258,35.738
64.944,54.218,36.406
65.176,54.964,35.36
65.344,54.272,35.874
65.606,54.342,35.716
66.59,54.462,35.306
66.064,54.934,35.882
65.63,54.804,35.288
65.842,55.066,36.046
66.038,54.292,36.882
66.402,53.444,36.23
65.444,54.112,36.428
65.692,53.35,36.114
65.398,53.356,36.538
66.282,52.546,37.462
66.868,51.928,37.634
66.916,51.334,36.904
66.98,49.784,36.268
66.792,49.754,36.44
66.052,48.9,36.87
66.084,49.342,37.258
66.336,48.348,37.46
66.642,49.572,36.224
67.606,50.162,37.238
67.83,50.75,36.954
67.902,50.278,37.498
68.128,49.06,37.464
68.332,50.078,38.164
68.292,50.236,38.628
68.188,50.428,39.81
68.062,50.08,39.294
68.112,49.944,39.2
67.814,49.76,38.798
67.678,50.528,38.746
68.02,50.25,38.728
68.14,49.692,38.094
68.374,50.128,37.384
68.286,49.562,38.068
68.38,49.95,37.352
68.506,50.286,37.324
68.824,51.346,37.23
69.242,51.982,37.236
69.172,54.15,36.876
69.402,54.858,36.16
69.264,54.6,36.406
68.828,54.642,36.266
69.078,54.694,36.314
68.884,53.9,37.13
68.842,54.048,36.874
69.082,54.208,36.12
68.808,55.2,37.05
68.098,55.168,38.412
68.288,54.378,38.796
68.198,54.466,38.458
67.212,53.414,37.536
66.816,54.12,37.546
67.096,53.986,37.366
67.014,53.082,38.134
67.06,53.268,37.648
67.592,52.382,37.358
67.91,51.654,36.776
68.974,51.36,37.312
69.122,50.692,36.736
69.234,50.732,36.602
69.704,50.652,36.646
70.122,50.254,37.44
70.478,49.848,37.458
70.036,50.642,37.358
69.28,49.906,36.966
69.542,50.736,36.676
69.186,50.594,36.68
69.164,51.188,36.886
68.414,50.6,36.634
67.93,49.066,36.784
67.69,48.818,36.61
67.978,47.998,35.34
69.218,48.864,35.048
69.194,48.63,35.888
69.18,49.596,35.76
68.678,49.812,35.944
68.494,50.152,35.954
67.718,49.762,35.3
67.618,50.394,35.336
66.536,50.092,36.322
66.78,50.118,35.042
66.618,50.402,34.5
66.58,49.906,34.132
66.404,50.144,33.708
66.816,49.228,33.268
67.152,49.962,33.852
67.14,49.672,33.996
66.396,50.132,34.036
66.18,49.272,34.272
65.464,49.022,34.332
64.718,49.226,33.89
64.536,49.1,33.726
64.638,50.582,34
64.726,50.894,33.394
64.372,50.532,33.104
64.184,51.128,33.796
63.698,50.914,33.504
63.356,50.944,33.342
62.714,50.726,32.912
62.442,50.426,32.694
62.476,51.61,33.04
62.134,51.326,33.486
60.982,52.26,33.838
61.578,51.536,34.266
61.174,52.692,35.386
61.396,53.588,34.414
61.65,53.58,33.824
61.166,54.248,33.362
60.806,54.322,33.126
59.452,53.522,31.898
59.708,53.056,33.154
60.196,52.712,33.294
60.508,52.24,33.146
61.208,53.224,33.778
60.646,53.134,33.57
60.792,53.45,32.546
60.724,53.368,32.03
59.63,52.872,33.192
60.454,52.586,33.08
59.398,52.628,32.874
58.784,52.316,33.5
59.762,52.604,34.708
60.552,52.938,34.104
60.352,54.166,33.758
60.604,54.006,33.776
60.846,54.14,32.798
61.23,54.622,32.826
62.264,54.79,32.166
61.614,56.53,32.392
61.404,55.954,31.976
62.248,55.4,31.27
61.754,55.646,32.048
61.382,55.77,31.908
60.942,55.904,32.632
61.302,55.572,33.546
61.962,55.906,33.7
63.392,55.234,33.878
62.706,55.104,34.146
62.54,55.922,34.306
62.172,56.142,34.59
62.782,55.704,34.036
62.24,55.184,34.5
61.674,55.878,34.61
61.832,54.614,35.066
61.61,54.226,36.034
62.196,52.922,36.108
62.948,52.558,36.968
62.89,52.112,36.844
62.996,51.518,37.254
63.55,51.834,38.192
63.46,52.146,37.86
63.714,52.074,36.916
64.59,52.352,36.878
64.192,51.958,36.792
64.046,52.866,36.148
64.634,52.904,36.256
65.67,53.146,37.428
66.25,52.146,37.498
66.62,52.066,37.088
66.732,52.012,37.002
66.908,51.63,37.42
67.768,51.82,36.768
67.958,50.932,37.022
67.872,50.366,36.296
68.458,50.63,36.326
68.532,50.652,37.398
69.24,48.528,37.892
69.304,48.046,37.236
69.28,47.678,36.842
68.78,47.302,38.022
68.702,47.868,38.572
68.622,47.444,37.726
68.018,46.92,36.936
66.914,46.166,37.004
67.326,46.082,35.744
67.79,45.696,36.36
68.052,45.38,36.906
67.808,45.43,36.57
66.23,45.702,36.982
66.402,45.156,36.778
66.3,45.556,36.052
65.754,44.66,35.522
66.322,44.53,34.638
65.504,44.468,34.716
64.92,42.972,34.77
65.234,43.406,34.442
65.22,43.378,33.094
65.526,44.502,31.896
64.776,44.542,30.922
64.818,43.854,31.42
65.078,44.124,30.19
64.862,44.528,30.55
65.34,45.276,30.892
65.294,44.382,31.356
65.408,44.558,31.618
65.392,44.568,31.636
65.046,43.894,30.512
64.398,43.806,30.282
64.246,42.616,29.884
63.706,43.16,30.946
63.922,42.822,30.136
64.386,42.39,29.788
64.24,41.718,30.688
64.534,41.758,31.546
64.59,41.646,31.934
64.786,41.898,31.774
65.282,42.538,31.146
65.928,42.442,31.222
65.778,42.866,31.16
66.07,42.29,31.284
65.838,42.444,31.472
66.81,41.964,31.742
65.66,42.346,33.06
66.636,43.532,34.294
66.24,44.22,34.49
66.848,44.798,34.462
66.772,44.114,34.056
67.418,43.784,34.76
67.378,45.03,35.438
66.356,44.47,35.472
66.186,44.47,35.342
64.638,44.906,35.014
63.986,44.878,35.772
63.256,44.414,36.728
63.832,44.05,35.818
63.034,43.292,35.156
62.724,42.814,36.058
63.028,43.804,35.744
63.638,44.66,36.44
63.228,44.506,36.406
63.076,44.5,36.226
62.688,44.462,36.082
62.068,44.65,36.42
62.33,45.262,36.22
61.874,44.326,36.494
61.964,43.96,35.468
61.738,44.946,35.46
61.212,45.074,35.39
61.182,45.676,35.088
61.494,44.982,35.332
61.626,44.126,34.956
62.118,43.566,35.342
61.82,42.512,34.204
62.432,43.036,34.836
61.938,43.286,34.534
61.45,43.908,33.662
61.574,43.572,33.988
62.176,43.446,34.794
61.434,43.662,34.414
62.53,44.024,34.51
61.946,43.834,35.166
61.724,44.882,35.194
61.41,44.31,35.456
62.046,44.522,35.14
62.248,44.578,35.784
61.976,43.874,34.572
62.578,43.256,33.726
63.196,44.18,34.412
63.636,43.256,35.14
63.83,43.674,34.83
64.496,44.23,33.754
65.368,43.8,33.296
64.858,43.46,32.424
64.14,42.854,32.536
64.304,42.566,32.84
63.958,42.784,33.366
63.696,43.292,33.422
63.122,42.958,33.21
62.894,42.634,33.838
63.426,42.246,33.994
62.946,42.79,34.192
63.166,42.408,34.392
62.704,41.548,34.198
61.548,41.984,34.148
61.7,41.658,34.208
61.98,40.814,34.454
61.43,42.024,34.476
61.692,42.516,34.67
61.452,42.212,34.74
62.724,42.604,34.962
61.938,42.464,35.122
61.672,43.122,35.544
62.168,43.396,35.054
62.31,43.656,36.296
